Id;Number;Title;Description;BudgetDate;Status;Amount;CampaignId;IsDeleted;CreatedAtUtc;CreatedById;UpdatedAtUtc;UpdatedById
045a788f-359e-4bdc-84dd-b2aa03fc017f;002020250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-06 00:00:00;2;80000;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;False;2025-03-24 18:34:07;;;
049e4564-c864-4bda-a13d-b2aa03fc07b2;039920250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-17 00:00:00;3;760000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:08;;;
04c23569-9f5f-4018-aeeb-b2aa03fc0204;005220250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-15 00:00:00;2;50000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:07;;;
04c66eeb-9186-454d-8d3c-b2aa03fc05ba;027820250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-21 00:00:00;2;250000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:08;;;
0566d116-c4be-4588-9033-b2aa03fc0754;037720250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-22 00:00:00;2;240000;ec3f98eb-2acd-41b9-acbd-b2aa03fc0065;False;2025-03-24 18:34:08;;;
05e244b3-9c19-49f0-be12-b2aa03fc01e6;004520250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-20 00:00:00;2;880000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:07;;;
05f54e51-eecb-4649-b770-b2aa03fc0da5;075820250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-01 00:00:00;2;70000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:10;;;
06a02935-5b70-410e-a78e-b2aa03fc06ad;032820250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-30 00:00:00;3;150000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:08;;;
07614c69-d63d-4a0e-b91c-b2aa03fc0427;019220250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-28 00:00:00;2;640000;f7ec66a8-0262-4c7f-b8e5-b2aa03fc008d;False;2025-03-24 18:34:07;;;
0807f24e-2d33-4c59-a7ff-b2aa03fc0a28;054420250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-01 00:00:00;2;480000;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;False;2025-03-24 18:34:09;;;
08950b1c-e83e-4ae4-b7b8-b2aa03fc09c5;051920250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-10 00:00:00;2;40000;33cf30d9-b070-4130-9506-b2aa03fc0077;False;2025-03-24 18:34:09;;;
08a4a491-48f3-49ca-8555-b2aa03fc0c3f;067620250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-23 00:00:00;1;170000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:09;;;
08c92757-977d-41bb-ae8d-b2aa03fc05ea;028820250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-15 00:00:00;0;700000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:08;;;
08ff2dbf-214b-4fbe-bcf6-b2aa03fc083a;044520250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-17 00:00:00;2;330000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
0987dd5f-98f4-4cfb-b643-b2aa03fc03cf;017620250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-03 00:00:00;2;480000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:07;;;
0a700181-6e1f-46cb-9e35-b2aa03fc0dad;076020250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-24 00:00:00;3;460000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:10;;;
0a8b4cbc-8c64-49eb-9699-b2aa03fc0171;001720250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-15 00:00:00;2;870000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:07;;;
0aabaf1a-17ca-4bd6-9d78-b2aa03fc08fa;048120250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-06 00:00:00;2;200000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:09;;;
0aac9fcf-5bcb-4219-84d1-b2aa03fc0afa;059720250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-19 00:00:00;2;800000;8de6a113-8227-4bde-9091-b2aa03fc00ea;False;2025-03-24 18:34:09;;;
0b44e53d-e599-4571-ad84-b2aa03fc07f0;042020250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-28 00:00:00;3;230000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:08;;;
0b5508ec-8152-4e43-add4-b2aa03fc04c9;022220250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-13 00:00:00;2;690000;c028eae2-984e-470e-bbda-b2aa03fc00d7;False;2025-03-24 18:34:07;;;
0b664dec-ea11-45fc-b900-b2aa03fc02bc;011220250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-14 00:00:00;2;30000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:07;;;
0bc08c2d-babc-4e8d-a17d-b2aa03fc07b9;040220250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-11 00:00:00;2;580000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:08;;;
0c1ae3dd-77ea-47b1-8c6e-b2aa03fc0a4c;055320250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-01 00:00:00;2;500000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:09;;;
0c5e33ff-c447-4201-b8f3-b2aa03fc0d95;075320250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-10 00:00:00;0;500000;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;False;2025-03-24 18:34:10;;;
0c7250ca-9b6b-46e6-83b6-b2aa03fc01ab;003120250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-14 00:00:00;0;700000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:07;;;
0c8c5ba2-7855-42a5-be76-b2aa03fc0d55;073920250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-03 00:00:00;2;100000;8de6a113-8227-4bde-9091-b2aa03fc00ea;False;2025-03-24 18:34:10;;;
0c8f0ded-e571-4fae-a683-b2aa03fc0c89;069420250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-11 00:00:00;0;480000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:09;;;
0c8fe535-3f28-4d0e-8902-b2aa03fc0651;030920250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-15 00:00:00;2;230000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:08;;;
0c93e7b4-469c-4a37-9374-b2aa03fc083c;044620250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-31 00:00:00;2;750000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
0ce8b465-dd17-464a-b76f-b2aa03fc06c8;033520250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-30 00:00:00;1;220000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:08;;;
0d3d56a1-32a9-442a-958c-b2aa03fc087a;045820250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-14 00:00:00;3;210000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:08;;;
0d767774-2278-4fa9-b936-b2aa03fc06ed;034620250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-24 00:00:00;2;290000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:08;;;
0d8e315e-dad0-4924-9d7a-b2aa03fc0cf7;071920250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-07 00:00:00;2;810000;33cf30d9-b070-4130-9506-b2aa03fc0077;False;2025-03-24 18:34:10;;;
0e914676-5a26-4b1f-94f9-b2aa03fc0401;018520250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-04 00:00:00;0;490000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:07;;;
0eb61c3d-4ed8-4d85-ada5-b2aa03fc0846;044820250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-11 00:00:00;0;650000;f70ece64-ca24-4c67-b019-b2aa03fc009b;False;2025-03-24 18:34:08;;;
0f1e3a2b-5cc3-4b9e-bc16-b2aa03fc06cb;033620250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-22 00:00:00;2;300000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:08;;;
0f37bd55-2a39-4795-a4bd-b2aa03fc0d9a;075520250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-25 00:00:00;2;700000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:10;;;
0f4d57fc-04fc-48e1-91a7-b2aa03fc0514;023720250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-23 00:00:00;3;310000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:08;;;
0f9440e3-3743-46f9-b9cd-b2aa03fc0d69;074220250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-07 00:00:00;1;600000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:10;;;
0ff6e521-c6ee-4d11-bf23-b2aa03fc067e;031820250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-06 00:00:00;0;260000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
111a3b51-1fb5-4583-a3a0-b2aa03fc08d2;047420250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-11 00:00:00;0;760000;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;False;2025-03-24 18:34:08;;;
11ad8b4c-10b1-4c2c-82c3-b2aa03fc0796;039220250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-26 00:00:00;2;30000;058466b6-f0e7-4176-8f5e-b2aa03fc0073;False;2025-03-24 18:34:08;;;
11b629ba-9973-4c9b-8c76-b2aa03fc074f;037520250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-07 00:00:00;2;520000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:08;;;
12600ca1-3d20-435a-b5d1-b2aa03fc09d9;052420250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-17 00:00:00;2;520000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:09;;;
12cc7dfa-49d5-427a-b432-b2aa03fc02f1;013120250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-28 00:00:00;2;670000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:07;;;
12dcceb4-6594-46eb-a913-b2aa03fc03ac;017020250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-17 00:00:00;1;110000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:07;;;
12ff6a09-d7ef-45f3-b4b1-b2aa03fc09f6;053120250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-18 00:00:00;2;760000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:09;;;
132973da-5052-49f8-b1a1-b2aa03fc0cee;071720250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-25 00:00:00;2;710000;33cf30d9-b070-4130-9506-b2aa03fc0077;False;2025-03-24 18:34:10;;;
13e8c5e3-a30d-4316-b626-b2aa03fc01b4;003320250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-08 00:00:00;2;110000;c028eae2-984e-470e-bbda-b2aa03fc00d7;False;2025-03-24 18:34:07;;;
141c1656-2a0a-4890-aa66-b2aa03fc0475;020620250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-02 00:00:00;0;570000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:07;;;
14e0d35a-c13b-4fd8-b743-b2aa03fc093a;049220250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-07 00:00:00;2;680000;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;False;2025-03-24 18:34:09;;;
152a93b7-ead4-480a-ac9f-b2aa03fc0b83;063120250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-21 00:00:00;1;610000;ec3f98eb-2acd-41b9-acbd-b2aa03fc0065;False;2025-03-24 18:34:09;;;
1543d070-6298-4240-9a41-b2aa03fc0ab0;057920250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-08 00:00:00;0;530000;33cf30d9-b070-4130-9506-b2aa03fc0077;False;2025-03-24 18:34:09;;;
15edfe0c-58eb-41c7-aeb2-b2aa03fc095b;049820250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-29 00:00:00;0;190000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:09;;;
1646a0fd-2def-47c2-8149-b2aa03fc0309;014020250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-04 00:00:00;2;850000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:07;;;
16e69883-a364-40de-b77a-b2aa03fc03be;017320250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-28 00:00:00;3;80000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:07;;;
172f2bd8-098f-4cb9-baa4-b2aa03fc08ee;047920250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-06 00:00:00;2;720000;8de6a113-8227-4bde-9091-b2aa03fc00ea;False;2025-03-24 18:34:09;;;
177d3d78-8c76-4958-9fdd-b2aa03fc025c;007920250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-27 00:00:00;1;820000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:07;;;
17886d0a-4a4c-47e3-bd45-b2aa03fc0acf;058620250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-11 00:00:00;2;860000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:09;;;
17f1032a-2aac-4f55-bf85-b2aa03fc054d;025320250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-28 00:00:00;2;660000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
182a127e-10ec-4501-a354-b2aa03fc0116;000120250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-26 00:00:00;1;290000;058466b6-f0e7-4176-8f5e-b2aa03fc0073;False;2025-03-24 18:34:07;;;
185e1d71-5e58-432c-9031-b2aa03fc075b;037920250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-28 00:00:00;0;290000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
186bac76-1b08-458d-a92a-b2aa03fc07f9;042320250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-05 00:00:00;3;550000;c028eae2-984e-470e-bbda-b2aa03fc00d7;False;2025-03-24 18:34:08;;;
18c949b1-3ffd-4398-bff5-b2aa03fc09e9;052820250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-19 00:00:00;0;870000;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;False;2025-03-24 18:34:09;;;
18ce05f0-3560-4090-8977-b2aa03fc086f;045620250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-07 00:00:00;2;320000;058466b6-f0e7-4176-8f5e-b2aa03fc0073;False;2025-03-24 18:34:08;;;
191b047d-78e6-410d-a708-b2aa03fc0cc1;070720250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-06 00:00:00;1;630000;f7ec66a8-0262-4c7f-b8e5-b2aa03fc008d;False;2025-03-24 18:34:09;;;
1932d77f-f73a-4ef5-86b2-b2aa03fc09c8;052020250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-23 00:00:00;3;460000;33cf30d9-b070-4130-9506-b2aa03fc0077;False;2025-03-24 18:34:09;;;
193e07ae-02f4-4ba7-9656-b2aa03fc04ff;023220250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-18 00:00:00;1;290000;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;False;2025-03-24 18:34:08;;;
1940bdd7-b074-4c9f-9ce3-b2aa03fc08c8;047220250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-29 00:00:00;0;70000;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;False;2025-03-24 18:34:08;;;
1990c3cf-9b33-4bf1-9194-b2aa03fc029a;010020250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-08 00:00:00;0;20000;c028eae2-984e-470e-bbda-b2aa03fc00d7;False;2025-03-24 18:34:07;;;
1995652e-83ee-4978-8a5f-b2aa03fc0334;014820250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-17 00:00:00;2;270000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:07;;;
19a28667-3f21-443e-bcc5-b2aa03fc0c91;069620250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-19 00:00:00;1;380000;ec3f98eb-2acd-41b9-acbd-b2aa03fc0065;False;2025-03-24 18:34:09;;;
1a20e605-5635-4bec-9e10-b2aa03fc0284;009220250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-21 00:00:00;3;410000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:07;;;
1b091afe-6c1f-4d2a-9b7e-b2aa03fc0395;016620250324BUD;Budget for juin 2024;Description for budget on juin 2024;2024-06-17 00:00:00;2;40000;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;False;2025-03-24 18:34:07;;;
1bd8ed2c-743a-4418-ad43-b2aa03fc0b9c;063720250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-11 00:00:00;2;870000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:09;;;
1bef3ca0-0bce-4bec-85f2-b2aa03fc018a;002320250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-20 00:00:00;2;830000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:07;;;
1c847cdb-8c4e-4740-bf76-b2aa03fc097e;050520250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-01 00:00:00;0;750000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:09;;;
1cc94555-bd79-4602-ad3b-b2aa03fc08f4;048020250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-27 00:00:00;2;30000;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;False;2025-03-24 18:34:09;;;
1cdd1fdf-4ebc-48a3-89c0-b2aa03fc057d;026520250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-06 00:00:00;2;430000;058466b6-f0e7-4176-8f5e-b2aa03fc0073;False;2025-03-24 18:34:08;;;
1d02153f-805d-4e44-8da8-b2aa03fc0b54;061920250324BUD;Budget for janvier 2025;Description for budget on janvier 2025;2025-01-19 00:00:00;1;690000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:09;;;
1d76a18f-2d31-46c2-b4ba-b2aa03fc0875;045720250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-06 00:00:00;2;870000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:08;;;
1d87e4ac-e336-41ad-8862-b2aa03fc055b;025620250324BUD;Budget for juillet 2024;Description for budget on juillet 2024;2024-07-28 00:00:00;2;800000;f36145ff-1377-4a09-b67c-b2aa03fc00a0;False;2025-03-24 18:34:08;;;
1deb534d-891c-41c0-a9ca-b2aa03fc08d8;047520250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-01 00:00:00;1;330000;8670ed91-00ec-4e90-8d06-b2aa03fc00e6;False;2025-03-24 18:34:08;;;
1e0ba305-69ff-4f54-8504-b2aa03fc0a75;056420250324BUD;Budget for décembre 2024;Description for budget on décembre 2024;2024-12-01 00:00:00;1;370000;f70ece64-ca24-4c67-b019-b2aa03fc009b;False;2025-03-24 18:34:09;;;
1e2e9fe1-7ea4-4a17-8f14-b2aa03fc0828;043820250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-06 00:00:00;2;410000;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;False;2025-03-24 18:34:08;;;
1e3ad22b-7ccd-43c1-a51a-b2aa03fc01c4;003720250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-08 00:00:00;0;110000;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;False;2025-03-24 18:34:07;;;
1e5e94cd-b0f7-4453-99bc-b2aa03fc0df7;077820250324BUD;Budget for mars 2025;Description for budget on mars 2025;2025-03-20 00:00:00;0;170000;f7ec66a8-0262-4c7f-b8e5-b2aa03fc008d;False;2025-03-24 18:34:10;;;
1e9740f7-c8a0-463e-b859-b2aa03fc02d9;012220250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-14 00:00:00;0;130000;f70ece64-ca24-4c67-b019-b2aa03fc009b;False;2025-03-24 18:34:07;;;
1f24c6af-886e-419c-a86d-b2aa03fc06d6;033920250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-28 00:00:00;1;730000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:08;;;
1f27ef42-4b1a-41fa-a6c3-b2aa03fc08ff;048220250324BUD;Budget for novembre 2024;Description for budget on novembre 2024;2024-11-11 00:00:00;0;580000;c028eae2-984e-470e-bbda-b2aa03fc00d7;False;2025-03-24 18:34:09;;;
1f6af68c-3875-4387-ae53-b2aa03fc0c66;068620250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-23 00:00:00;3;780000;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;False;2025-03-24 18:34:09;;;
1f86fe78-1bd5-413f-9b0d-b2aa03fc0817;043420250324BUD;Budget for octobre 2024;Description for budget on octobre 2024;2024-10-01 00:00:00;3;320000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:08;;;
20622b6c-5860-44b6-bd63-b2aa03fc0717;036120250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-07 00:00:00;0;570000;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;False;2025-03-24 18:34:08;;;
20db3ad7-946a-4ef6-99c9-b2aa03fc026b;008420250324BUD;Budget for mai 2024;Description for budget on mai 2024;2024-05-19 00:00:00;1;570000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:07;;;
20e9e516-76ac-4cd3-83e5-b2aa03fc016d;001620250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-14 00:00:00;0;810000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:07;;;
21645b69-9354-4e1b-bb68-b2aa03fc0c0b;066420250324BUD;Budget for février 2025;Description for budget on février 2025;2025-02-28 00:00:00;2;820000;5404148a-c276-4cae-9d0f-b2aa03fc005c;False;2025-03-24 18:34:09;;;
21a044b7-6543-4afb-af5a-b2aa03fc05b1;027620250324BUD;Budget for août 2024;Description for budget on août 2024;2024-08-25 00:00:00;2;870000;3f982491-62de-438b-839a-b2aa03fc007c;False;2025-03-24 18:34:08;;;
21fa11d4-4ec4-487d-ba5d-b2aa03fc06b2;032920250324BUD;Budget for septembre 2024;Description for budget on septembre 2024;2024-09-10 00:00:00;2;520000;3312e42a-89aa-4a3b-a028-b2aa03fc003f;False;2025-03-24 18:34:08;;;
223127b7-9b45-4b89-9b0f-b2aa03fc01f7;004920250324BUD;Budget for avril 2024;Description for budget on avril 2024;2024-04-14 00:00:00;2;850000;e5120cd5-9160-464e-b38f-b2aa03fc0089;False;2025-03-24 18:34:07;;;
